Log file open, 06/22/23 01:02:30
[2023.06.22-00.06.44:546][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/B/2Q/86PB9J3ZOZU5OVNE5Q32MN
[2023.06.22-00.06.44:546][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/86PB9J3ZOZU5OVNE5Q32MN07F2090A49F43A993EA0FC8EB4595810.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/B/2Q/86PB9J3ZOZU5OVNE5Q32MN.uasset'
[2023.06.22-00.06.44:568][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/F/56/6G9WQZDC68ZC8G1IX31929
[2023.06.22-00.06.44:568][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/6G9WQZDC68ZC8G1IX3192924419F2447ADEA5587806885E0D15705.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/F/56/6G9WQZDC68ZC8G1IX31929.uasset'
[2023.06.22-00.06.44:614][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/1/EV/K6CUFP3WY4KSNXOU1CD8M4
[2023.06.22-00.06.44:614][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/K6CUFP3WY4KSNXOU1CD8M448A9E3704BD9446985ED3AA7D8C3E812.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/1/EV/K6CUFP3WY4KSNXOU1CD8M4.uasset'
[2023.06.22-00.06.44:638][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/1/Y8/APBJ69AMISQJRY3PYGELSE
[2023.06.22-00.06.44:639][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/APBJ69AMISQJRY3PYGELSE9AE7F8A44E039ECB22EB3D8EA7EBAFD6.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/1/Y8/APBJ69AMISQJRY3PYGELSE.uasset'
[2023.06.22-00.06.44:661][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/1/87/ED5VMF5CQ7A45ND01KN9YH
[2023.06.22-00.06.44:661][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/ED5VMF5CQ7A45ND01KN9YH1A15DF7A4A303ADA324184855839D1F9.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/1/87/ED5VMF5CQ7A45ND01KN9YH.uasset'
[2023.06.22-00.06.44:684][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/8/AV/Y544OPUY6IUYNVIFVINKF4
[2023.06.22-00.06.44:684][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/Y544OPUY6IUYNVIFVINKF445E0380B44960C8AD3CF93BB21B6C5D6.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/8/AV/Y544OPUY6IUYNVIFVINKF4.uasset'
[2023.06.22-00.06.44:705][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/1/3W/Q9JK14S6WAAA09188FM3ZJ
[2023.06.22-00.06.44:706][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/Q9JK14S6WAAA09188FM3ZJ192106A541D47C95B50979A001B93EA2.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/1/3W/Q9JK14S6WAAA09188FM3ZJ.uasset'
[2023.06.22-00.06.44:728][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/7/6J/9BROVD8C5BWA6XWMF1JJUH
[2023.06.22-00.06.44:728][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/9BROVD8C5BWA6XWMF1JJUH39507D844D9BB69BBC3E5DB3F58967E9.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/7/6J/9BROVD8C5BWA6XWMF1JJUH.uasset'
[2023.06.22-00.06.44:750][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/A/DR/ZE185QFJFNKVOMBDDUSE5Y
[2023.06.22-00.06.44:750][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/ZE185QFJFNKVOMBDDUSE5Y795B61D24A2D14F0D187D4B40FF594F6.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/A/DR/ZE185QFJFNKVOMBDDUSE5Y.uasset'
[2023.06.22-00.06.44:771][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/D/4R/FH3ZMVFQKEKVRY6B53W02V
[2023.06.22-00.06.44:771][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/FH3ZMVFQKEKVRY6B53W02VCF90DD5A420E238CEEAF19BC68D1A167.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/D/4R/FH3ZMVFQKEKVRY6B53W02V.uasset'
[2023.06.22-00.06.44:795][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/6/DB/M5NXXYCPDF760UARAOS3BS
[2023.06.22-00.06.44:795][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/M5NXXYCPDF760UARAOS3BS8B85D1E54058BEBF13FD9AAC51BB35C1.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/6/DB/M5NXXYCPDF760UARAOS3BS.uasset'
[2023.06.22-00.06.44:817][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/7/UT/8AK7B7CL83K043E2GRTQ2D
[2023.06.22-00.06.44:817][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/8AK7B7CL83K043E2GRTQ2D5DA08A064997F45E2252BF9FFC7B8FAB.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/7/UT/8AK7B7CL83K043E2GRTQ2D.uasset'
[2023.06.22-00.06.44:837][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/B/N9/73FV9WOMR3B2INQ0BZHOPC
[2023.06.22-00.06.44:837][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/73FV9WOMR3B2INQ0BZHOPC86AD1DBD4849023A272D0A8A1DA560F4.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/B/N9/73FV9WOMR3B2INQ0BZHOPC.uasset'
[2023.06.22-00.06.44:860][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/B/OW/YVY3H5ZOID8F3THUQDKL2C
[2023.06.22-00.06.44:860][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/YVY3H5ZOID8F3THUQDKL2C695F4FF040BF58A1E594768AF63CC04F.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/B/OW/YVY3H5ZOID8F3THUQDKL2C.uasset'
[2023.06.22-00.06.44:883][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/3/XM/J2DL8QY4WQ86RC7I7AO0Q1
[2023.06.22-00.06.44:883][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/J2DL8QY4WQ86RC7I7AO0Q18FE22B474057554B329187AA75FD35FB.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/3/XM/J2DL8QY4WQ86RC7I7AO0Q1.uasset'
[2023.06.22-00.06.44:906][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/E/5M/V2EMAGH750ULNS59MBVEU0
[2023.06.22-00.06.44:906][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/V2EMAGH750ULNS59MBVEU088198DBE43BD45B9ABACE9AD0F9A87EF.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/E/5M/V2EMAGH750ULNS59MBVEU0.uasset'
[2023.06.22-00.06.44:933][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/0/3B/FBH86BVO94QQULRTU7PUUW
[2023.06.22-00.06.44:933][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/FBH86BVO94QQULRTU7PUUW881FC023486E9FFBDD666E9A34E0ED55.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/0/3B/FBH86BVO94QQULRTU7PUUW.uasset'
[2023.06.22-00.06.44:955][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/2/0B/98J9MU7NZ7KEX97C5JHCQF
[2023.06.22-00.06.44:955][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/98J9MU7NZ7KEX97C5JHCQF9DF9C74743CE542E266E8DB1A9CF179B.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/2/0B/98J9MU7NZ7KEX97C5JHCQF.uasset'
[2023.06.22-00.06.44:977][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/9/F9/68LEDAN2CFYNXYUXDLWAAM
[2023.06.22-00.06.44:977][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/68LEDAN2CFYNXYUXDLWAAM8723A6C74640A2F5A855D199F5CCADC8.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/9/F9/68LEDAN2CFYNXYUXDLWAAM.uasset'
[2023.06.22-00.06.45:000][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/A/H3/KNB89733T0NNSNDAND9BJ4
[2023.06.22-00.06.45:000][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/KNB89733T0NNSNDAND9BJ42E7AED0246AAC958CDA6E29D7477743D.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/A/H3/KNB89733T0NNSNDAND9BJ4.uasset'
[2023.06.22-00.06.45:022][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/1/15/1VR9Q3Y01RRI7STH2JIS3P
[2023.06.22-00.06.45:022][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/1VR9Q3Y01RRI7STH2JIS3P6B027E7E4B145560E3C004A20A252922.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/1/15/1VR9Q3Y01RRI7STH2JIS3P.uasset'
[2023.06.22-00.06.45:046][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/0/HT/KYJ027XJBC4BIOQ775AGZR
[2023.06.22-00.06.45:046][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/KYJ027XJBC4BIOQ775AGZRB7B90DFC4164705D2B68508090E82419.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/0/HT/KYJ027XJBC4BIOQ775AGZR.uasset'
[2023.06.22-00.06.45:050][350]LogFileHelpers: InternalPromptForCheckoutAndSave took 1.84 sec
[2023.06.22-00.06.45:054][350]Message dialog closed, result: Ok, title: Unable to Check Out From Source Control!, text: The following assets could not be successfully checked out from source control:
/Game/Space_HLOD0_Instancing
/Game/__ExternalActors__/Space/0/ML/2PUK8A3LKT88NHCYGP9T15
/Game/__ExternalObjects__/Space/3/D4/QS8FXCZTI72LJ3S97W13R9
/Game/__ExternalObjects__/Space/B/Y0/4CGQWPRE3NYRH0I03UB741
/Game/__ExternalObjects__/Space/5/I0/QKSNHLE9H4I6KXH0RYVETS
/Game/__ExternalObjects__/Space/2/19/KDI3U7Q0O00F4LKZVOIQEO
/Game/__ExternalObjects__/Space/E/RW/JTNB2DHZ59P3FRC1SAM67N
/Game/__ExternalActors__/Space/7/BG/EANVPP2OY724EDRSYIH1ED
/Game/__ExternalActors__/Space/4/S5/G3RDRIJ5TW1X8QEEF6VGIN
/Game/__ExternalActors__/Space/F/4G/L10O59GNF4241ZS406UBNP
/Game/__ExternalActors__/Space/B/H2/AT4TZ6WWZLSSDA3AUNLKNR
/Game/__ExternalActors__/Space/6/VM/EAJQQVIM4GQ4Q3UWJN3PP4
/Game/__ExternalActors__/Space/3/KF/MT4UT40BDFFPPMZFFJ8AH4
/Game/__ExternalActors__/Space/1/E1/1UWCIPLK3QZROGST40WR3C
/Game/__ExternalActors__/Space/1/WG/KU0LIVA52MHSN89P98P290
/Game/__ExternalActors__/Space/B/IG/0CQMXPJH5S56V1TF45TWYL
/Game/__ExternalActors__/Space/0/GD/5HV6OH413CK6J0ND91T6DO
/Game/__ExternalActors__/Space/1/2D/TZEWV6NNW3ZZ0YLIM4YCEJ
/Game/__ExternalActors__/Space/1/T3/ORKOXJ5JYN8G5BC0FSQ7WG
/Game/__ExternalActors__/Space/5/GS/U3Q0A3CLQOZYARJE0TORZB
/Game/__ExternalActors__/Space/1/4W/75430BNEA1NHH3SZD94UMO
/Game/__ExternalActors__/Space/A/B9/WRX2KPN02V4GR7X613VEXM
/Game/__ExternalActors__/Space/6/SU/GVCUQSUPQT2ORF0B5WQQ99
/Game/__ExternalActors__/Space/A/OI/ZFE4KR4Q1DACXOR4SZZAXS
/Game/__ExternalActors__/Space/B/W7/0TYQMDRZ4M1Q7F0ORG883K
/Game/__ExternalActors__/Space/2/99/2A0V7TCJS9LFZL6E0LA9RA
/Game/__ExternalActors__/Space/D/D8/09BVG07PT97E64BX1U9I5L
/Game/__ExternalActors__/Space/7/MX/N7MXZRBG2ZRBLJVTJS6G92
/Game/__ExternalActors__/Space/C/2A/BK7DSNCP9N0AYC8JY2YU3N
/Game/__ExternalActors__/Space/3/GV/7A90CY4LQTJ8A9K4XSZFQ6
/Game/__ExternalActors__/Space/E/WJ/U89T0X33BR7ESOQDDKCHKW
/Game/__ExternalActors__/Space/2/MO/K5S4PBKQD9MKA3KYMZ0DZY
/Game/__ExternalActors__/Space/E/30/IHIDG1IV8PN6VGSVZUIY4Q
/Game/__ExternalActors__/Space/C/39/EWCRIDU2IYV088ZTNOQTYV
/Game/__ExternalActors__/Space/7/MK/18ZY4WU9CKPXSYSC7K2N2Z
/Game/__ExternalActors__/Space/E/2E/WA1TBOO504EJ15V8XGGEVE
/Game/__ExternalActors__/Space/9/T9/TFG9K1O50LJDHHHBE2IOMY
/Game/__ExternalActors__/Space/3/VJ/0TX22FMZM2U395J0OGFPJ3
/Game/__ExternalActors__/Space/A/SN/AZ6OGA5NCG04OTZN5I5E3O
/Game/__ExternalActors__/Space/C/3J/1AQ2RJFFKHJB41VR1UEK4V
/Game/__ExternalActors__/Space/D/CV/ZK9A6L9F8TCUDTYUVMNOD0
/Game/__ExternalActors__/Space/5/DX/TS5A21D71XBQG0P3W23N9E
/Game/__ExternalActors__/Space/3/HU/RIOJMLWB09CUF3NSNA6PDH
/Game/__ExternalActors__/Space/5/5B/OBGH79QWW5U5C67K65EU2X
/Game/__ExternalActors__/Space/3/WW/C0RJ164H4CFP1KPKSZ3YHU
/Game/__ExternalActors__/Space/9/1K/VZAS4X5W8R8VW7MVHATN0P
/Game/__ExternalActors__/Space/6/L5/241EQDJYLU6IQIPV23J925
/Game/__ExternalActors__/Space/0/TI/PO0E4VBZ3EFAJ7L179ZD3N
/Game/__ExternalActors__/Space/B/GU/015S53HNROVLVXTOHVYDL4
/Game/__ExternalActors__/Space/5/49/WH3SNPVFVPLBMTYULU8UNL
/Game/__ExternalActors__/Space/4/JU/03K2BKFD0DOLM29OJDND1Z
/Game/__ExternalActors__/Space/2/ZH/IU1T7POJG6J9LSLUCQF1PG
/Game/__ExternalActors__/Space/C/D1/RMBDOBTJBSTDA59F3L70AE
/Game/__ExternalActors__/Space/0/IO/EII3VI75GUGF2ILPOX2JWE
/Game/__ExternalActors__/Space/0/5T/CP9K4BUX0Y8BO2MQPHHSSP
/Game/__ExternalActors__/Space/7/6K/GD58I29K9HP1NKPOCUUW6D
/Game/__ExternalActors__/Space/0/WD/MYQGXS6PQX6F3DDM9U5R2I
/Game/__ExternalActors__/Space/B/2Q/86PB9J3ZOZU5OVNE5Q32MN
/Game/__ExternalActors__/Space/F/56/6G9WQZDC68ZC8G1IX31929
/Game/__ExternalActors__/Space/1/EV/K6CUFP3WY4KSNXOU1CD8M4
/Game/__ExternalActors__/Space/1/Y8/APBJ69AMISQJRY3PYGELSE
/Game/__ExternalActors__/Space/1/87/ED5VMF5CQ7A45ND01KN9YH
/Game/__ExternalActors__/Space/8/AV/Y544OPUY6IUYNVIFVINKF4
/Game/__ExternalActors__/Space/1/3W/Q9JK14S6WAAA09188FM3ZJ
/Game/__ExternalActors__/Space/7/6J/9BROVD8C5BWA6XWMF1JJUH
/Game/__ExternalActors__/Space/A/DR/ZE185QFJFNKVOMBDDUSE5Y
/Game/__ExternalActors__/Space/D/4R/FH3ZMVFQKEKVRY6B53W02V
/Game/__ExternalActors__/Space/6/DB/M5NXXYCPDF760UARAOS3BS
/Game/__ExternalActors__/Space/7/UT/8AK7B7CL83K043E2GRTQ2D
/Game/__ExternalActors__/Space/B/N9/73FV9WOMR3B2INQ0BZHOPC
/Game/__ExternalActors__/Space/B/OW/YVY3H5ZOID8F3THUQDKL2C
/Game/__ExternalActors__/Space/3/XM/J2DL8QY4WQ86RC7I7AO0Q1
/Game/__ExternalActors__/Space/E/5M/V2EMAGH750ULNS59MBVEU0
/Game/__ExternalActors__/Space/0/3B/FBH86BVO94QQULRTU7PUUW
/Game/__ExternalActors__/Space/2/0B/98J9MU7NZ7KEX97C5JHCQF
/Game/__ExternalActors__/Space/9/F9/68LEDAN2CFYNXYUXDLWAAM
/Game/__ExternalActors__/Space/A/H3/KNB89733T0NNSNDAND9BJ4
/Game/__ExternalActors__/Space/1/15/1VR9Q3Y01RRI7STH2JIS3P
/Game/__ExternalActors__/Space/0/HT/KYJ027XJBC4BIOQ775AGZR
[2023.06.22-00.06.45:054][350]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Space" FILE="../../../../Unreal Engine Projects/SpaceInvaders/Content/Space.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.06.22-00.06.45:074][350]LogUObjectHash: Compacting FUObjectHashTables data took   0.72ms
[2023.06.22-00.06.45:078][350]LogSavePackage: Moving output files for package: /Game/Space
[2023.06.22-00.06.45:078][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/Space6A65713B442D34B72A0F388AFA5FC184.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/Space.umap'
[2023.06.22-00.06.45:109][350]LogFileHelpers: Saving map 'Space' took 2.802
[2023.06.22-00.06.45:116][350]LogFileHelpers: InternalPromptForCheckoutAndSave took 18.2 sec (total: 20.0 sec)
[2023.06.22-00.06.45:116][350]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/Template_Default.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.06.22-00.06.45:121][350]LightingResults: New page: Lighting Build
[2023.06.22-00.06.45:121][350]LoadErrors: New page: Loading map: Template_Default.umap
[2023.06.22-00.06.45:190][350]LogWorld: UWorld::CleanupWorld for Space, bSessionEnded=true, bCleanupResources=true
[2023.06.22-00.06.45:190][350]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.06.22-00.06.45:193][350]LogContentBundle: [Container: Space] Deleting container.
[2023.06.22-00.06.45:193][350]MapCheck: New page: Map Check
[2023.06.22-00.06.45:193][350]LightingResults: New page: Lighting Build
[2023.06.22-00.06.45:204][350]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.06.22-00.06.45:220][350]LogUObjectHash: Compacting FUObjectHashTables data took   0.91ms
[2023.06.22-00.06.45:239][350]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_2'.
[2023.06.22-00.06.45:239][350]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.06.22-00.06.45:240][350]LogAIModule: Creating AISystem for world Untitled_2
[2023.06.22-00.06.45:274][350]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.06.22-00.06.45:286][350]LogUObjectHash: Compacting FUObjectHashTables data took   0.73ms
[2023.06.22-00.06.45:287][350]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.06.22-00.06.45:287][350]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.219ms to complete.
[2023.06.22-00.06.45:287][350]LogFileHelpers: Loading map 'Template_Default' took 0.171
[2023.06.22-00.06.45:292][350]AssetCheck: New page: Asset Save: multiple assets
[2023.06.22-00.06.45:293][350]LogContentValidation: Display: Validating /Script/Engine.HLODLayer /Game/Space_HLOD0_Instancing.Space_HLOD0_Instancing
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_00000000508891d2': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000508891d2
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_34': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000508891d2
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_00000000db5f9a5d': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_1': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000db5f9a5d
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_32': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000db5f9a5d
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_00000000230aa77d': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000230aa77d
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_21': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000230aa77d
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_000000003dc2da02': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_000000003dc2da02
[2023.06.22-00.06.45:293][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_30': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_000000003dc2da02
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_0000000059769322': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_0000000059769322
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_44': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_0000000059769322
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_00000000b5f3d2cc': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000b5f3d2cc
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_24': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000b5f3d2cc
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_000000002736acc5': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_000000002736acc5
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_51': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_000000002736acc5
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_00000000996e8bf0': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000996e8bf0
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_2': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_00000000996e8bf0
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_000000000852772e': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'ActorTextureStreamingBuildDataComponent_0': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_000000000852772e
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMeshProxyComponent_16': WorldPartitionHLOD /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel.HLOD0_Instancing_000000000852772e
[2023.06.22-00.06.45:294][350]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'HLOD0_Instancing_00000000ddf5480a': Level /Engine/Maps/Templates/OpenWorld.OpenWorld:PersistentLevel
